%time,field.header.seq,field.header.stamp,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
1.4865591083423E+018,2386,1.48655910834222E+018,1.8730997735,1.8730997735,1.8730997735,1.8730997735,1.8730997735,1.8730997735,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910834333E+018,2387,1.48655910834324E+018,1.8752929986,1.8752929986,1.8752929986,1.8752929986,1.8752929986,1.8752929986,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591083443E+018,2388,1.48655910834423E+018,1.8774677153,1.8774677153,1.8774677153,1.8774677153,1.8774677153,1.8774677153,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910834535E+018,2389,1.48655910834524E+018,1.8796239022,1.8796239022,1.8796239022,1.8796239022,1.8796239022,1.8796239022,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910834632E+018,2390,1.48655910834623E+018,1.8817615379,1.8817615379,1.8817615379,1.8817615379,1.8817615379,1.8817615379,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910834732E+018,2391,1.48655910834724E+018,1.8838806014,1.8838806014,1.8838806014,1.8838806014,1.8838806014,1.8838806014,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910834839E+018,2392,1.48655910834823E+018,1.8859810718,1.8859810718,1.8859810718,1.8859810718,1.8859810718,1.8859810718,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910834932E+018,2393,1.48655910834923E+018,1.8880629283,1.8880629283,1.8880629283,1.8880629283,1.8880629283,1.8880629283,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910835032E+018,2394,1.48655910835024E+018,1.8901261504,1.8901261504,1.8901261504,1.8901261504,1.8901261504,1.8901261504,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910835132E+018,2395,1.48655910835124E+018,1.8921707177,1.8921707177,1.8921707177,1.8921707177,1.8921707177,1.8921707177,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910835234E+018,2396,1.48655910835224E+018,1.89419661,1.89419661,1.89419661,1.89419661,1.89419661,1.89419661,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910835332E+018,2397,1.48655910835324E+018,1.8962038074,1.8962038074,1.8962038074,1.8962038074,1.8962038074,1.8962038074,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910835433E+018,2398,1.48655910835424E+018,1.89819229,1.89819229,1.89819229,1.89819229,1.89819229,1.89819229,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910835533E+018,2399,1.48655910835523E+018,1.9001620382,1.9001620382,1.9001620382,1.9001620382,1.9001620382,1.9001620382,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910835631E+018,2400,1.48655910835623E+018,1.9021130326,1.9021130326,1.9021130326,1.9021130326,1.9021130326,1.9021130326,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910835734E+018,2401,1.48655910835723E+018,1.9040452539,1.9040452539,1.9040452539,1.9040452539,1.9040452539,1.9040452539,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910835832E+018,2402,1.48655910835823E+018,1.905958683,1.905958683,1.905958683,1.905958683,1.905958683,1.905958683,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910835933E+018,2403,1.48655910835923E+018,1.9078533011,1.9078533011,1.9078533011,1.9078533011,1.9078533011,1.9078533011,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910836032E+018,2404,1.48655910836024E+018,1.9097290895,1.9097290895,1.9097290895,1.9097290895,1.9097290895,1.9097290895,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910836132E+018,2405,1.48655910836123E+018,1.9115860296,1.9115860296,1.9115860296,1.9115860296,1.9115860296,1.9115860296,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910836233E+018,2406,1.48655910836223E+018,1.9134241031,1.9134241031,1.9134241031,1.9134241031,1.9134241031,1.9134241031,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910836332E+018,2407,1.48655910836324E+018,1.9152432919,1.9152432919,1.9152432919,1.9152432919,1.9152432919,1.9152432919,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910836433E+018,2408,1.48655910836424E+018,1.917043578,1.917043578,1.917043578,1.917043578,1.917043578,1.917043578,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910836533E+018,2409,1.48655910836524E+018,1.9188249437,1.9188249437,1.9188249437,1.9188249437,1.9188249437,1.9188249437,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910836631E+018,2410,1.48655910836623E+018,1.9205873714,1.9205873714,1.9205873714,1.9205873714,1.9205873714,1.9205873714,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910836733E+018,2411,1.48655910836723E+018,1.9223308436,1.9223308436,1.9223308436,1.9223308436,1.9223308436,1.9223308436,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910836833E+018,2412,1.48655910836824E+018,1.9240553432,1.9240553432,1.9240553432,1.9240553432,1.9240553432,1.9240553432,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910836931E+018,2413,1.48655910836923E+018,1.9257608531,1.9257608531,1.9257608531,1.9257608531,1.9257608531,1.9257608531,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910837031E+018,2414,1.48655910837023E+018,1.9274473566,1.9274473566,1.9274473566,1.9274473566,1.9274473566,1.9274473566,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910837131E+018,2415,1.48655910837123E+018,1.9291148369,1.9291148369,1.9291148369,1.9291148369,1.9291148369,1.9291148369,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910837232E+018,2416,1.48655910837223E+018,1.9307632777,1.9307632777,1.9307632777,1.9307632777,1.9307632777,1.9307632777,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910837332E+018,2417,1.48655910837324E+018,1.9323926626,1.9323926626,1.9323926626,1.9323926626,1.9323926626,1.9323926626,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910837433E+018,2418,1.48655910837423E+018,1.9340029755,1.9340029755,1.9340029755,1.9340029755,1.9340029755,1.9340029755,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910837533E+018,2419,1.48655910837523E+018,1.9355942007,1.9355942007,1.9355942007,1.9355942007,1.9355942007,1.9355942007,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910837631E+018,2420,1.48655910837623E+018,1.9371663223,1.9371663223,1.9371663223,1.9371663223,1.9371663223,1.9371663223,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910837732E+018,2421,1.48655910837722E+018,1.9387193248,1.9387193248,1.9387193248,1.9387193248,1.9387193248,1.9387193248,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910837833E+018,2422,1.48655910837824E+018,1.940253193,1.940253193,1.940253193,1.940253193,1.940253193,1.940253193,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910837932E+018,2423,1.48655910837923E+018,1.9417679116,1.9417679116,1.9417679116,1.9417679116,1.9417679116,1.9417679116,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591083803E+018,2424,1.48655910838022E+018,1.9432634658,1.9432634658,1.9432634658,1.9432634658,1.9432634658,1.9432634658,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910838131E+018,2425,1.48655910838123E+018,1.9447398408,1.9447398408,1.9447398408,1.9447398408,1.9447398408,1.9447398408,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910838231E+018,2426,1.48655910838222E+018,1.946197022,1.946197022,1.946197022,1.946197022,1.946197022,1.946197022,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910838331E+018,2427,1.48655910838323E+018,1.947634995,1.947634995,1.947634995,1.947634995,1.947634995,1.947634995,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910838433E+018,2428,1.48655910838423E+018,1.9490537456,1.9490537456,1.9490537456,1.9490537456,1.9490537456,1.9490537456,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910838533E+018,2429,1.48655910838524E+018,1.9504532598,1.9504532598,1.9504532598,1.9504532598,1.9504532598,1.9504532598,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910838631E+018,2430,1.48655910838623E+018,1.9518335239,1.9518335239,1.9518335239,1.9518335239,1.9518335239,1.9518335239,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910838732E+018,2431,1.48655910838723E+018,1.9531945241,1.9531945241,1.9531945241,1.9531945241,1.9531945241,1.9531945241,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910838831E+018,2432,1.48655910838823E+018,1.9545362471,1.9545362471,1.9545362471,1.9545362471,1.9545362471,1.9545362471,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910838932E+018,2433,1.48655910838923E+018,1.9558586797,1.9558586797,1.9558586797,1.9558586797,1.9558586797,1.9558586797,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910839031E+018,2434,1.48655910839023E+018,1.9571618087,1.9571618087,1.9571618087,1.9571618087,1.9571618087,1.9571618087,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910839131E+018,2435,1.48655910839123E+018,1.9584456212,1.9584456212,1.9584456212,1.9584456212,1.9584456212,1.9584456212,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910839233E+018,2436,1.48655910839223E+018,1.9597101048,1.9597101048,1.9597101048,1.9597101048,1.9597101048,1.9597101048,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910839332E+018,2437,1.48655910839323E+018,1.9609552468,1.9609552468,1.9609552468,1.9609552468,1.9609552468,1.9609552468,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910839433E+018,2438,1.48655910839423E+018,1.9621810349,1.9621810349,1.9621810349,1.9621810349,1.9621810349,1.9621810349,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910839533E+018,2439,1.48655910839523E+018,1.9633874571,1.9633874571,1.9633874571,1.9633874571,1.9633874571,1.9633874571,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910839631E+018,2440,1.48655910839623E+018,1.9645745015,1.9645745015,1.9645745015,1.9645745015,1.9645745015,1.9645745015,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910839733E+018,2441,1.48655910839723E+018,1.9657421563,1.9657421563,1.9657421563,1.9657421563,1.9657421563,1.9657421563,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910839839E+018,2442,1.48655910839823E+018,1.96689041,1.96689041,1.96689041,1.96689041,1.96689041,1.96689041,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910839932E+018,2443,1.48655910839923E+018,1.9680192513,1.9680192513,1.9680192513,1.9680192513,1.9680192513,1.9680192513,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910840032E+018,2444,1.48655910840024E+018,1.9691286691,1.9691286691,1.9691286691,1.9691286691,1.9691286691,1.9691286691,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910840131E+018,2445,1.48655910840123E+018,1.9702186523,1.9702186523,1.9702186523,1.9702186523,1.9702186523,1.9702186523,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910840231E+018,2446,1.48655910840222E+018,1.9712891903,1.9712891903,1.9712891903,1.9712891903,1.9712891903,1.9712891903,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910840331E+018,2447,1.48655910840323E+018,1.9723402725,1.9723402725,1.9723402725,1.9723402725,1.9723402725,1.9723402725,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910840433E+018,2448,1.48655910840423E+018,1.9733718884,1.9733718884,1.9733718884,1.9733718884,1.9733718884,1.9733718884,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910840533E+018,2449,1.48655910840523E+018,1.974384028,1.974384028,1.974384028,1.974384028,1.974384028,1.974384028,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910840632E+018,2450,1.48655910840623E+018,1.9753766812,1.9753766812,1.9753766812,1.9753766812,1.9753766812,1.9753766812,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910840734E+018,2451,1.48655910840723E+018,1.9763498382,1.9763498382,1.9763498382,1.9763498382,1.9763498382,1.9763498382,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910840832E+018,2452,1.48655910840824E+018,1.9773034895,1.9773034895,1.9773034895,1.9773034895,1.9773034895,1.9773034895,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910840933E+018,2453,1.48655910840923E+018,1.9782376255,1.9782376255,1.9782376255,1.9782376255,1.9782376255,1.9782376255,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910841032E+018,2454,1.48655910841024E+018,1.9791522372,1.9791522372,1.9791522372,1.9791522372,1.9791522372,1.9791522372,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910841131E+018,2455,1.48655910841123E+018,1.9800473154,1.9800473154,1.9800473154,1.9800473154,1.9800473154,1.9800473154,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910841233E+018,2456,1.48655910841223E+018,1.9809228514,1.9809228514,1.9809228514,1.9809228514,1.9809228514,1.9809228514,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910841332E+018,2457,1.48655910841323E+018,1.9817788364,1.9817788364,1.9817788364,1.9817788364,1.9817788364,1.9817788364,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910841433E+018,2458,1.48655910841424E+018,1.9826152621,1.9826152621,1.9826152621,1.9826152621,1.9826152621,1.9826152621,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910841533E+018,2459,1.48655910841523E+018,1.9834321202,1.9834321202,1.9834321202,1.9834321202,1.9834321202,1.9834321202,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910841632E+018,2460,1.48655910841624E+018,1.9842294026,1.9842294026,1.9842294026,1.9842294026,1.9842294026,1.9842294026,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910841734E+018,2461,1.48655910841724E+018,1.9850071015,1.9850071015,1.9850071015,1.9850071015,1.9850071015,1.9850071015,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910841833E+018,2462,1.48655910841824E+018,1.9857652091,1.9857652091,1.9857652091,1.9857652091,1.9857652091,1.9857652091,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910841933E+018,2463,1.48655910841923E+018,1.9865037181,1.9865037181,1.9865037181,1.9865037181,1.9865037181,1.9865037181,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910842032E+018,2464,1.48655910842023E+018,1.987222621,1.987222621,1.987222621,1.987222621,1.987222621,1.987222621,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910842132E+018,2465,1.48655910842123E+018,1.9879219109,1.9879219109,1.9879219109,1.9879219109,1.9879219109,1.9879219109,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910842237E+018,2466,1.48655910842224E+018,1.9886015808,1.9886015808,1.9886015808,1.9886015808,1.9886015808,1.9886015808,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910842332E+018,2467,1.48655910842324E+018,1.989261624,1.989261624,1.989261624,1.989261624,1.989261624,1.989261624,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910842432E+018,2468,1.48655910842423E+018,1.989902034,1.989902034,1.989902034,1.989902034,1.989902034,1.989902034,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910842533E+018,2469,1.48655910842523E+018,1.9905228044,1.9905228044,1.9905228044,1.9905228044,1.9905228044,1.9905228044,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910842632E+018,2470,1.48655910842623E+018,1.9911239292,1.9911239292,1.9911239292,1.9911239292,1.9911239292,1.9911239292,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910842734E+018,2471,1.48655910842723E+018,1.9917054024,1.9917054024,1.9917054024,1.9917054024,1.9917054024,1.9917054024,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910842833E+018,2472,1.48655910842823E+018,1.9922672183,1.9922672183,1.9922672183,1.9922672183,1.9922672183,1.9922672183,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910842931E+018,2473,1.48655910842922E+018,1.9928093713,1.9928093713,1.9928093713,1.9928093713,1.9928093713,1.9928093713,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910843031E+018,2474,1.48655910843023E+018,1.9933318561,1.9933318561,1.9933318561,1.9933318561,1.9933318561,1.9933318561,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910843131E+018,2475,1.48655910843123E+018,1.9938346675,1.9938346675,1.9938346675,1.9938346675,1.9938346675,1.9938346675,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910843233E+018,2476,1.48655910843223E+018,1.9943178005,1.9943178005,1.9943178005,1.9943178005,1.9943178005,1.9943178005,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910843331E+018,2477,1.48655910843323E+018,1.9947812505,1.9947812505,1.9947812505,1.9947812505,1.9947812505,1.9947812505,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910843446E+018,2478,1.48655910843425E+018,1.9952250127,1.9952250127,1.9952250127,1.9952250127,1.9952250127,1.9952250127,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910843537E+018,2479,1.48655910843523E+018,1.9956490829,1.9956490829,1.9956490829,1.9956490829,1.9956490829,1.9956490829,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910843634E+018,2480,1.48655910843623E+018,1.9960534569,1.9960534569,1.9960534569,1.9960534569,1.9960534569,1.9960534569,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910843735E+018,2481,1.48655910843723E+018,1.9964381306,1.9964381306,1.9964381306,1.9964381306,1.9964381306,1.9964381306,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910843836E+018,2482,1.48655910843823E+018,1.9968031002,1.9968031002,1.9968031002,1.9968031002,1.9968031002,1.9968031002,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910843936E+018,2483,1.48655910843923E+018,1.9971483622,1.9971483622,1.9971483622,1.9971483622,1.9971483622,1.9971483622,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910844032E+018,2484,1.48655910844023E+018,1.9974739132,1.9974739132,1.9974739132,1.9974739132,1.9974739132,1.9974739132,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910844132E+018,2485,1.48655910844123E+018,1.9977797499,1.9977797499,1.9977797499,1.9977797499,1.9977797499,1.9977797499,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910844238E+018,2486,1.48655910844224E+018,1.9980658694,1.9980658694,1.9980658694,1.9980658694,1.9980658694,1.9980658694,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910844333E+018,2487,1.48655910844323E+018,1.9983322687,1.9983322687,1.9983322687,1.9983322687,1.9983322687,1.9983322687,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910844434E+018,2488,1.48655910844423E+018,1.9985789453,1.9985789453,1.9985789453,1.9985789453,1.9985789453,1.9985789453,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910844537E+018,2489,1.48655910844523E+018,1.9988058967,1.9988058967,1.9988058967,1.9988058967,1.9988058967,1.9988058967,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910844648E+018,2490,1.48655910844623E+018,1.9990131207,1.9990131207,1.9990131207,1.9990131207,1.9990131207,1.9990131207,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910844738E+018,2491,1.48655910844723E+018,1.9992006153,1.9992006153,1.9992006153,1.9992006153,1.9992006153,1.9992006153,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910844841E+018,2492,1.48655910844823E+018,1.9993683786,1.9993683786,1.9993683786,1.9993683786,1.9993683786,1.9993683786,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910844936E+018,2493,1.48655910844923E+018,1.9995164089,1.9995164089,1.9995164089,1.9995164089,1.9995164089,1.9995164089,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910845033E+018,2494,1.48655910845023E+018,1.9996447048,1.9996447048,1.9996447048,1.9996447048,1.9996447048,1.9996447048,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910845134E+018,2495,1.48655910845123E+018,1.999753265,1.999753265,1.999753265,1.999753265,1.999753265,1.999753265,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910845236E+018,2496,1.48655910845223E+018,1.9998420884,1.9998420884,1.9998420884,1.9998420884,1.9998420884,1.9998420884,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910845334E+018,2497,1.48655910845323E+018,1.9999111742,1.9999111742,1.9999111742,1.9999111742,1.9999111742,1.9999111742,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910845432E+018,2498,1.48655910845423E+018,1.9999605217,1.9999605217,1.9999605217,1.9999605217,1.9999605217,1.9999605217,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910845537E+018,2499,1.48655910845523E+018,1.9999901304,1.9999901304,1.9999901304,1.9999901304,1.9999901304,1.9999901304,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910845641E+018,2500,1.48655910845623E+018,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910845737E+018,2501,1.48655910845723E+018,1.9999901304,1.9999901304,1.9999901304,1.9999901304,1.9999901304,1.9999901304,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910845835E+018,2502,1.48655910845823E+018,1.9999605217,1.9999605217,1.9999605217,1.9999605217,1.9999605217,1.9999605217,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910845933E+018,2503,1.48655910845923E+018,1.9999111742,1.9999111742,1.9999111742,1.9999111742,1.9999111742,1.9999111742,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910846037E+018,2504,1.48655910846023E+018,1.9998420884,1.9998420884,1.9998420884,1.9998420884,1.9998420884,1.9998420884,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910846164E+018,2505,1.48655910846123E+018,1.999753265,1.999753265,1.999753265,1.999753265,1.999753265,1.999753265,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910846253E+018,2506,1.48655910846225E+018,1.9996447048,1.9996447048,1.9996447048,1.9996447048,1.9996447048,1.9996447048,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910846431E+018,2507,1.48655910846324E+018,1.9995164089,1.9995164089,1.9995164089,1.9995164089,1.9995164089,1.9995164089,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910846435E+018,2508,1.48655910846423E+018,1.9993683786,1.9993683786,1.9993683786,1.9993683786,1.9993683786,1.9993683786,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910846543E+018,2509,1.48655910846524E+018,1.9992006153,1.9992006153,1.9992006153,1.9992006153,1.9992006153,1.9992006153,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910846635E+018,2510,1.48655910846623E+018,1.9990131207,1.9990131207,1.9990131207,1.9990131207,1.9990131207,1.9990131207,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910846734E+018,2511,1.48655910846723E+018,1.9988058967,1.9988058967,1.9988058967,1.9988058967,1.9988058967,1.9988058967,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910846834E+018,2512,1.48655910846823E+018,1.9985789453,1.9985789453,1.9985789453,1.9985789453,1.9985789453,1.9985789453,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910846935E+018,2513,1.48655910846923E+018,1.9983322687,1.9983322687,1.9983322687,1.9983322687,1.9983322687,1.9983322687,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910847037E+018,2514,1.48655910847023E+018,1.9980658694,1.9980658694,1.9980658694,1.9980658694,1.9980658694,1.9980658694,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910847132E+018,2515,1.48655910847123E+018,1.9977797499,1.9977797499,1.9977797499,1.9977797499,1.9977797499,1.9977797499,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910847231E+018,2516,1.48655910847222E+018,1.9974739132,1.9974739132,1.9974739132,1.9974739132,1.9974739132,1.9974739132,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910847334E+018,2517,1.48655910847323E+018,1.9971483622,1.9971483622,1.9971483622,1.9971483622,1.9971483622,1.9971483622,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910847433E+018,2518,1.48655910847423E+018,1.9968031002,1.9968031002,1.9968031002,1.9968031002,1.9968031002,1.9968031002,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910847531E+018,2519,1.48655910847523E+018,1.9964381306,1.9964381306,1.9964381306,1.9964381306,1.9964381306,1.9964381306,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910847633E+018,2520,1.48655910847623E+018,1.9960534569,1.9960534569,1.9960534569,1.9960534569,1.9960534569,1.9960534569,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910847734E+018,2521,1.48655910847723E+018,1.9956490829,1.9956490829,1.9956490829,1.9956490829,1.9956490829,1.9956490829,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910847837E+018,2522,1.48655910847823E+018,1.9952250127,1.9952250127,1.9952250127,1.9952250127,1.9952250127,1.9952250127,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910847936E+018,2523,1.48655910847923E+018,1.9947812505,1.9947812505,1.9947812505,1.9947812505,1.9947812505,1.9947812505,0,0,0,0,0,0,0,0,0,0,0,0
1.4865591084804E+018,2524,1.48655910848023E+018,1.9943178005,1.9943178005,1.9943178005,1.9943178005,1.9943178005,1.9943178005,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910848139E+018,2525,1.48655910848123E+018,1.9938346675,1.9938346675,1.9938346675,1.9938346675,1.9938346675,1.9938346675,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910848234E+018,2526,1.48655910848223E+018,1.9933318561,1.9933318561,1.9933318561,1.9933318561,1.9933318561,1.9933318561,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910848341E+018,2527,1.48655910848323E+018,1.9928093713,1.9928093713,1.9928093713,1.9928093713,1.9928093713,1.9928093713,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910848434E+018,2528,1.48655910848423E+018,1.9922672183,1.9922672183,1.9922672183,1.9922672183,1.9922672183,1.9922672183,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910848535E+018,2529,1.48655910848523E+018,1.9917054024,1.9917054024,1.9917054024,1.9917054024,1.9917054024,1.9917054024,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910848638E+018,2530,1.48655910848623E+018,1.9911239292,1.9911239292,1.9911239292,1.9911239292,1.9911239292,1.9911239292,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910848731E+018,2531,1.48655910848723E+018,1.9905228044,1.9905228044,1.9905228044,1.9905228044,1.9905228044,1.9905228044,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910848836E+018,2532,1.48655910848823E+018,1.989902034,1.989902034,1.989902034,1.989902034,1.989902034,1.989902034,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910848932E+018,2533,1.48655910848923E+018,1.989261624,1.989261624,1.989261624,1.989261624,1.989261624,1.989261624,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910849032E+018,2534,1.48655910849023E+018,1.9886015808,1.9886015808,1.9886015808,1.9886015808,1.9886015808,1.9886015808,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910849139E+018,2535,1.48655910849123E+018,1.9879219109,1.9879219109,1.9879219109,1.9879219109,1.9879219109,1.9879219109,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910849234E+018,2536,1.48655910849223E+018,1.987222621,1.987222621,1.987222621,1.987222621,1.987222621,1.987222621,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910849334E+018,2537,1.48655910849323E+018,1.9865037181,1.9865037181,1.9865037181,1.9865037181,1.9865037181,1.9865037181,0,0,0,0,0,0,0,0,0,0,0,0
1.48655910849432E+018,2538,1.48655910849423E+018,1.9857652091,1.9857652091,1.9857652091,1.9857652091,1.9857652091,1.9857652091,0,0,0,0,0,0,0,0,0,0,0,0
